code,stock,concept,cause,thing,url,explain,title,dt
sz002282,博深股份,一带一路,雅万高铁+一带一路+机床上游+山东国资,23年3月10日，中国、沙特和伊朗在北京发表三方联合声明，沙特和伊朗宣布恢复两国外关系。,3x90n923ne,"1、子公司汶上海纬机车是中国标准动车组制动盘的核心供应商，生产的制动盘产品以上述方式销售并装配应用于出口印尼的雅万高铁动车组。,2、公司实控人为山东省国资委；在泰国设有全资控股的生产型子公司，在新加坡、马来西亚、越南等一带一路沿线国家都有市场开发、产品销售。,3、公司是国内金刚石工具的龙头企业，低端的金刚石烧结工具占比较高，业务涉及金刚石工具、涂附磨具、轨交装备零部件三个板块。公司涂附磨具产品主要包括砂纸、砂布等，广泛应用于金属、木材、皮革、玻璃、陶瓷等制品的磨削与抛光。机床制造过程中，会使用到砂带、百叶盘、千叶轮等涂附磨具产品，用于零部件的去毛刺、抛光、打磨等工序。,4、2020年8月公司收购海纬机车，成为同时拥有动车组刹车闸片和制动盘的生产、销售和研发能力的A股上市公司。",03月16日博深股份股票异动解析,2023-03-16
sh603153,上海建科,一带一路,一带一路+工程监理+次新股,23年3月10日，中国、沙特和伊朗在北京发表三方联合声明，沙特和伊朗宣布恢复两国外关系。,3x8sn0n14h,"1、公司下属建科工程公司曾建以色列海发新港，这是国家一带一路在东地中海地区落地生根浓墨重彩的一笔。,2、公司主营业务是工程监理服务及全过程工程咨询服务，实控人为上海市国资委。,3、根统计，2021年全国工程监理业务收入总额为1",03月16日上海建科股票异动解析,2023-03-16
sz001366,播恩集团,农业,猪饲料+次新股,23年3月16日出版的第6期《求是》杂志将发表国家主席的重要文章《加快建设农业强国推进农业农村现代化》。,c58c7c6y7t,"1、公司主营业务为饲料的研发、生产、销售；主要产品为猪用饲料，包括优质教槽料、乳猪料等高端幼小猪营养产品。,2、因使用量在猪生长阶段所占比例较小，教槽料、乳猪料的行业竞争程度小于后端料市场。公司配合饲料细分产品教槽料、乳猪料的收入占比较同业大规模公司更高，达60%以上。2021年毛利率为15.69%，位居行业前列。,3、2023年1-3月公司实现归母净利润为1405万元至2205万元，同比增长1058%至1717%。,（详细解析请查阅23年3月7日异动解析）",03月16日播恩集团股票异动解析,2023-03-16
sh603789,星光农机,农业,采棉机+供销社+农业机械,23年3月16日出版的第6期《求是》杂志将发表国家主席的重要文章《加快建设农业强国推进农业农村现代化》。,ah8f3gpg44,"1、公司研制的无人驾驶履带全液压旋耕机经过两年的市场验证，已具备可批量销售的条件。,2、22年9月公司和重庆智慧农业服务（集团）拟在重庆市共同组建重庆星光农机智慧农服公司。重庆智慧农业服务（集团）是重庆供销总社全资下属企业。,3、公司致力于中国现代农业装备的推广与应用，主要从事农业机械的研发、制造、销售与服务。公司从单一的联合收割机产品，拓展至遍及水稻、小麦等六大主要农作物品种，覆盖耕、收及收后处理三大作业环节的全程机械化产业链。,4、公司产品包括拖拉机、履带式旋耕机等耕种环节机械，履带自走式稻麦油联合收割机、轮式稻麦联合收割机、采棉机、玉米收获机等收后处理机械，以及跑道养鱼设施、智能化立体栽培机等生态农业产品。",03月16日星光农机股票异动解析,2023-03-16
sz300970,华绿生物,农业,食用菌生产企业+金针菇,23年3月16日出版的第6期《求是》杂志将发表国家主席的重要文章《加快建设农业强国推进农业农村现代化》。,ah8f3gpkcc,"1、公司主营产品包括金针菇、真姬菇（包括蟹味菇、白玉菇）等，是国内领先的食用菌工厂化生产企业之一。河北华绿年产5.4万吨鲜品金针菇工厂化生产项目已开始试生产，现阶段已建成部分的最大日产能约为50吨，项目一期预计2023年6月整体完工。,2、公司生产基地位于江苏省宿迁市泗阳县和重庆市，区位优势明显，公司金针菇日产能为309.82吨，位列行业第四，公司产能利用率一直保持在90%以上，产品即产即销。,3、公司专业从事食用菌的研发、工厂化种植及销售，是国内领先的食用菌工厂化生产企业之一。公司上游行业为米糠、棉籽壳、玉米芯等农业废弃物，下游为零售业、餐饮业、食品加工等行业，扩展上下游产业是公司一直以来的长远发展战略。,4、23年1月31日公告，预计2022年净利润7000万元-9000万元，同比预增351.48%-480.47%。",03月16日华绿生物股票异动解析,2023-03-16
sz000506,中润资源,其他,金矿+加拿大锌业+剥离房地产,,ff8efbmypb,"1、公司主要业务包括以黄金为主要品种的矿业开采（营收占比86.26%）与房地产开发建设、销售及自有房产的出租。公司矿产业务主要产品为黄金，生产加工后以金锭方式直接对外销售。,2、目前公司国内拥有西藏昌都江达县角日阿玛铜铁矿详查探矿权，境外主要资产为斐济瓦图科拉金矿，瓦图科拉金矿为在产矿山。,3、控股公司斐济瓦图科拉金矿公司主要从事黄金的勘探、开采、冶炼及成品的销售业务，拥有斐济国最大的在产金金属矿山，共保有资源储量金98.3吨金金属；四川平武中金矿业主要从事黄金的勘探。,4、中润国际矿业参股加拿大锌业公司，持有其1500万股股份。,5、23年1月10日公告，拟以公司持有的淄博置业100%股权、济南兴瑞100%股权、应收佩思国际的债权，与马维钛业持有的新金公司51%股权进行置换。此后，该公司将聚焦矿产类主业。",03月16日中润资源股票异动解析,2023-03-16
sh605277,新亚电子,其他,新能源汽车+精细电子线材+光伏,,298vj55q3f,"1、公司的汽车电子线材主要用在汽车车窗、空调、安全气囊、后视镜折叠和电池散热器等周边电子辅助功能方面，在新能源汽车和传统汽车中是通用的。,2、公司是精细电子线材行业全球领先厂商，产品主要包括消费电子及工业控制线材、高频数据线材及特种线材等；23年3月7日公告，公司拟与关联方签订屋顶光伏电站及地面光储充建设项目合同。,3、22年7月公司拟通过支付现金的方式向中利集团收购其所持有的中德电缆100%股权、科宝光电30%股权。本次交易完成后，上市公司将持有中德电缆100%股权，持有科宝光电30%股权。交易价格暂定为5.55亿元，预计构成上市公司重大资产重组。通过本次交易，新亚电子将借助标的公司在阻燃耐火电缆、光电混合缆、工控自动化电缆、医疗器械电缆等细分行业领域的优势，在产业链横向拓展，进一步整合资源，增强公司盈利能力。,4、公司目前在研项目柔软型大电流电池连接线材，该线材主要应用于混动车、纯电动车等新能源汽车的电机控制器、电池包、电池管理系统，充电回路等高压输电连接。,5、子公司中德电缆的线缆产品主要为阻燃耐火电缆、5G光电混合缆。",03月16日新亚电子股票异动解析,2023-03-16
sz002875,安奈儿,其他,童装+抗病毒抗菌面料+电子束接枝改性面料,,3x90n92w6l,"1、公司主营中高端童装业务的自有品牌服装，产品涵盖大童装与小童装两大类别，包括上衣、外套等多个品类，广泛满足从初生婴儿到大龄儿童的各式衣着需求。,2、23年3月15日互动表示，针对甲型流感病毒H1N1，公司抗病毒抗菌功能纺织品对H1N1的抗病毒活性率为99.79%。,3、22年11月24日公告，公司及多方与深圳市校服行业协会签订《战略合作协议》，拟共同促进具有抗病毒作用的电子束接枝改性面料在校服领域的应用。,4、公司深耕微博、小红书等多个社交媒体平台资源，通过 KOL 合作、自媒体传播等手段，借助短视频、直播、图文推送等社交媒体内容营销，有效地促进了公司品牌优势的推广、消费客群的扩大以及客户粘性的增强。",03月16日安奈儿股票异动解析,2023-03-16
sz002719,麦趣尔,其他,乳制品+烘焙食品+新疆,,5k8xs4les2,"1、公司是新疆第四大乳品企业，乳制品占营收39.09%，烘焙连锁唯一上市企业，立足食品行业中高端领域，以乳制品、烘焙食品制造、分销及烘焙连锁门店为核心业态，并辅以节日食品、冷冻饮品等产品的研发、加工与销售。,2、公司目前从事业务从奶牛养殖深入产业链源头，布局第一产业；以新疆乳品工厂、烘焙工厂；宁波烘焙工厂、北京烘焙工厂，形成大三角的第二产业布局；以新疆40家烘焙连锁、宁波188家烘焙连锁和一滴奶打通一二三产，实现产业的相互协同。,3、公司目前主要销售模式为经销模式、直销模式、车销模式等，主要的销售渠道有KA卖场、经销商渠道、大客户销售渠道、线上020销售渠道、线下门店销售渠道。",03月16日麦趣尔股票异动解析,2023-03-16
sh601121,宝地矿业,其他,铁矿+铁精粉+新疆+次新股,,298vj55tyv,"1、公司主营业务是铁矿石的开采、选矿加工和铁精粉销售。公司下属松湖铁矿的铁矿石平均品位为44.62%、宝山铁矿铁矿石平均品位为46.78%，均高于国家平均。,2、公司目前拥有2处处于正常开采的矿区松湖铁矿及宝山铁矿，截至2021年底该两处铁矿保有资源储量为4103.89万吨。新增了察汉乌苏（储量17525.70万吨）及哈西亚图铁矿（储量3700.40万吨）两处的采矿权，目前处于开采设计阶段。,3、报告期内公司铁矿石原矿开采量为80.49万吨、102.59万吨、131.10万吨和86.99万吨，铁矿石采选业务在新疆占比分别为12.18%、15.80%、16.63%、18.27%。,4、2023年1-3月预计实现营业收入1.66亿元至1.72亿元，同比下降18.09%至14.82%；归母净利润3370万元至3820万元，同比-10.66%至1.27%。,（详细解析请查阅23年3月日异动解析）",03月16日宝地矿业股票异动解析,2023-03-16
